search URL:,https://patents.google.com/?q=G06N5%252f022
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2022075773-A1,"Computer-readable recording medium storing data processing program, data processing device, and data processing method ",Fujitsu Limited,"Yoshiyuki Sakamaki, Kenji Hikichi, Yiyue Jiang",2020-09-09,2021-06-08,2022-03-10,,https://patents.google.com/patent/US20220075773A1/en,https://patentimages.storage.googleapis.com/2e/88/ef/888644c30f8e66/US20220075773A1-20220310-D00000.png
US-2019197446-A1,Multi-attribute evaluation of narratives using event datasets ,International Business Machines Corporation,"Debarun Bhattacharjya, Nicholas Mattei",2017-12-21,2017-12-21,2019-06-27,,https://patents.google.com/patent/US20190197446A1/en,https://patentimages.storage.googleapis.com/d2/2d/d5/8fba92d5e00b62/US20190197446A1-20190627-D00000.png
US-2022391690-A1,Techniques for improving standardized data accuracy ,"Microsoft Technology Licensing, Llc","Shuai Wang, Piede ZHONG, Ji Yan, Feng Guo, Dan Shacham, Fei Chen",2021-06-07,2021-06-07,2022-12-08,,https://patents.google.com/patent/US20220391690A1/en,https://patentimages.storage.googleapis.com/d4/e8/cb/6872980dc59940/US20220391690A1-20221208-D00000.png
US-2022245476-A1,Automatically generating assertions and insights ,Asserts Inc.,"Manoj Acharya, Jia Xu, Jim Gehrett",2021-02-03,2021-06-05,2022-08-04,,https://patents.google.com/patent/US20220245476A1/en,https://patentimages.storage.googleapis.com/61/78/c6/3e8890700fa511/US20220245476A1-20220804-D00000.png
US-2021406470-A1,Accessing a knowledge database ,Entigenlogic Llc,"Frank John Williams, Gary W. Grube",2020-06-30,2021-06-04,2021-12-30,,https://patents.google.com/patent/US20210406470A1/en,https://patentimages.storage.googleapis.com/c8/5b/6e/5783caae1649c0/US20210406470A1-20211230-D00000.png
US-2022391180-A1,Dynamic code snippet promotion ,International Business Machines Corporation,"Bo Tong Liu, Li Cao, Qi Li, Jin Sheng Gao, Yan Wei Zhao, Jun Long Xiang",2021-06-03,2021-06-03,2022-12-08,,https://patents.google.com/patent/US20220391180A1/en,https://patentimages.storage.googleapis.com/3b/15/20/1d2a5b6fa72d45/US20220391180A1-20221208-D00000.png
US-2022391433-A1,Scene graph embeddings using relative similarity supervision ,Adobe Inc.,"Paridhi Maheshwari, Ritwick Chaudhry, Vishwa Vinay",2021-06-03,2021-06-03,2022-12-08,,https://patents.google.com/patent/US20220391433A1/en,https://patentimages.storage.googleapis.com/07/21/b2/d2639bec08851c/US20220391433A1-20221208-D00000.png
US-2021389881-A1,Brain inspired learning memory systems and methods ,"University Of Florida Research Foundation, Incorporated","Swarup Bhunia, Prabuddha CHAKRABORTY",2020-06-03,2021-06-02,2021-12-16,,https://patents.google.com/patent/US20210389881A1/en,https://patentimages.storage.googleapis.com/19/f7/5b/9f2cefbea8fde5/US20210389881A1-20211216-D00000.png
US-2022027373-A1,Intuitive content search results suggestion system ,"Tubi, Inc.","John Trenkle, Snehal Mistry, Qiang Chen, Chang She, Rameen Mahdavi, Marios Assiotis",2020-07-21,2020-07-21,2022-01-27,,https://patents.google.com/patent/US20220027373A1/en,https://patentimages.storage.googleapis.com/23/c8/b6/091eaa6e821cd5/US20220027373A1-20220127-D00000.png
US-2022383283-A1,Systems and methods for rules management for a data processing network ,Mastercard International Incorporated,Gowri Shankar Rangaswamy,2021-05-27,2021-05-27,2022-12-01,,https://patents.google.com/patent/US20220383283A1/en,https://patentimages.storage.googleapis.com/7f/9e/b0/fd6f26a4230bea/US20220383283A1-20221201-D00000.png
US-2021374092-A1,Computer-implemented method of providing troubleshooting support and maintenance instructions for servicing assets ,Lexx Technologies Pty Ltd,Anant Sahay,2020-05-29,2021-05-27,2021-12-02,,https://patents.google.com/patent/US20210374092A1/en,https://patentimages.storage.googleapis.com/b2/88/c1/d7823c0d8c047e/US20210374092A1-20211202-D00000.png
US-2022383140-A1,Reduction of nodes for a graph-based knowledge system via distribution models of data ,International Business Machines Corporation,"June-Ray Lin, Ying-Chen Yu, Yi-Chun Tsai, Pei-Hua Su",2021-05-26,2021-05-26,2022-12-01,,https://patents.google.com/patent/US20220383140A1/en,https://patentimages.storage.googleapis.com/08/47/52/c895d3cbb46f31/US20220383140A1-20221201-D00000.png
US-2023214670-A1,"Knowledge distillation in multi-arm bandit, neural network models for real-time online optimization ","Indeed, Inc.","Ziying Liu, Haiyan Luo, Jianjie Ma, Yu Sun",2020-05-26,2021-05-26,2023-07-06,,https://patents.google.com/patent/US20230214670A1/en,https://patentimages.storage.googleapis.com/d3/ee/81/778843ffd94e15/US20230214670A1-20230706-D00000.png
US-2022382556-A1,Method and apparatus for a logic-based filter engine ,"Rockwell Collins, Inc.","Edward C. Tubbs, Sean Nichols, Jonathon C. Skarphol, Sean Jarrard, Brian R. Roggendorf, Ronald Luse, James A. Marek",2021-05-26,2021-05-26,2022-12-01,,https://patents.google.com/patent/US20220382556A1/en,https://patentimages.storage.googleapis.com/42/8c/cc/8538ec41be5bcd/US20220382556A1-20221201-D00000.png
US-2021366052-A1,System and method for catastrophic event modeling ,"Kovrr Risk Modeling, Ltd.","Avi BASHAN, Amir SHUR, Amir KESSLER, Shalom BUBLIL, Marco LO GIUDICE, Yakir GOLAN",2020-05-22,2021-05-21,2021-11-25,,https://patents.google.com/patent/US20210366052A1/en,https://patentimages.storage.googleapis.com/83/ed/7a/48ebd8fc9e7124/US20210366052A1-20211125-D00000.png
US-2022027767-A1,System for cognitive resource identification using swarm intelligence ,Bank Of America Corporation,Madhusudhanan Krishnamoorthy,2020-07-22,2020-07-22,2022-01-27,,https://patents.google.com/patent/US20220027767A1/en,https://patentimages.storage.googleapis.com/33/3e/5f/f9be0981445186/US20220027767A1-20220127-D00000.png
US-2022027826-A1,Autonomous sourcing and category management ,"Nb Ventures, Inc. Dba Gep","Subhash Makhija, Aditi Asthana, Santosh Ganesh Dattatraya Bhat, Vanamali Porethi",2020-07-24,2020-07-24,2022-01-27,,https://patents.google.com/patent/US20220027826A1/en,https://patentimages.storage.googleapis.com/69/f2/31/64e105a75a5494/US20220027826A1-20220127-D00000.png
US-2022374735-A1,System and method for entity normalization and disambiguation ,Innoplexus Ag,"Ashwin Rathod, Arpan Sheetal, Nikhil Dadheech",2021-05-20,2021-05-20,2022-11-24,,https://patents.google.com/patent/US20220374735A1/en,https://patentimages.storage.googleapis.com/6a/e8/b0/930d9ec18bda6f/US20220374735A1-20221124-D00000.png
US-2022343182-A1,"Article processing method, electronic device, and program product ",EMC IP Holding Company LLC,"Zijia Wang, Zhen Jia, Jiacheng Ni",2021-04-23,2021-05-18,2022-10-27,,https://patents.google.com/patent/US20220343182A1/en,https://patentimages.storage.googleapis.com/95/42/42/b8a0d541ef14ba/US20220343182A1-20221027-D00000.png
US-2021365603-A1,Artificial intelligence systems and methods for interior furnishing ,"Ke.Com (Beijing) Technology Co., Ltd.","Xiaodong Gu, Cihui Pan, Chenglin Liu, Yan Zhou",2020-05-19,2021-05-18,2021-11-25,,https://patents.google.com/patent/US20210365603A1/en,https://patentimages.storage.googleapis.com/f3/72/19/2206da26557502/US20210365603A1-20211125-D00000.png
US-2022028504-A1,"Secure, integrated, personalized smart information management and exchange systems, methods, and devices ","Qi Luo, Joshua J Luo, Jessie Luo","Qi Luo, Joshua J Luo, Jessie Luo",2020-07-27,2020-07-27,2022-01-27,,https://patents.google.com/patent/US20220028504A1/en,https://patentimages.storage.googleapis.com/37/e8/38/12fc7cd4f36f3c/US20220028504A1-20220127-D00000.png
US-2019197120-A1,Automatically Suggesting a Temporal Opportunity for and Assisting a Writer in Writing One or More Sequel Articles Via Artificial Intelligence ,International Business Machines Corporation,"Pranay Lohia, Saket GURUKAR, Rishabh Gupta, Himanshu Gupta",2017-12-26,2017-12-26,2019-06-27,,https://patents.google.com/patent/US20190197120A1/en,https://patentimages.storage.googleapis.com/ed/db/c7/c8e04c6be5a508/US20190197120A1-20190627-D00000.png
US-2022366298-A1,Automated data hierarchy extraction and prediction using a machine learning model ,Oracle International Corporation,"Alberto Polleri, Lukás Drápal, Filip Trojan, Karel Vaculik",2021-05-14,2021-05-14,2022-11-17,,https://patents.google.com/patent/US20220366298A1/en,https://patentimages.storage.googleapis.com/e4/06/32/99d682dcb75667/US20220366298A1-20221117-D00000.png
US-2022366354-A1,Artificial intelligence-based systems and methods for managing data access ,"Capital One Services, Llc","Tyler Maiman, Abdelkader Benkreira, Brendan Way",2021-05-12,2021-05-12,2022-11-17,,https://patents.google.com/patent/US20220366354A1/en,https://patentimages.storage.googleapis.com/98/e6/90/35f21012ef62e3/US20220366354A1-20221117-D00000.png
US-2019197412-A1,Subsymbolic encoding with preserved semantic relationships ,Sap Se,"Jana LANG, Matthias Kaiser",2017-12-27,2017-12-27,2019-06-27,,https://patents.google.com/patent/US20190197412A1/en,https://patentimages.storage.googleapis.com/fe/3e/7b/3525f8bd85a54f/US20190197412A1-20190627-D00000.png
US-2021374183-A1,Method and Apparatus for Autonomously Assimilating Content Using a Machine Learning Algorithm ,"Soffos, Inc.","Nick Kairinos, Petros MINA",2020-06-02,2021-05-12,2021-12-02,,https://patents.google.com/patent/US20210374183A1/en,https://patentimages.storage.googleapis.com/ce/29/4f/8c1f786c8afd1b/US20210374183A1-20211202-D00000.png
US-2021358317-A1,System and method to generate sets of similar assessment papers ,Indiavidual Learning Private Limited,"Keyur Faldu, Soma DHAVALA, Achint Thomas, Aditi Avasthi",2020-05-13,2021-05-12,2021-11-18,,https://patents.google.com/patent/US20210358317A1/en,https://patentimages.storage.googleapis.com/6d/ca/be/e47232a69ab5a2/US20210358317A1-20211118-D00000.png
US-2021375148-A1,System and method for autonomous learning of contents using a machine learning algorithm ,Fountech Solutions Limited,"Nick Kairinos, Petros MINA",2020-06-02,2021-05-12,2021-12-02,,https://patents.google.com/patent/US20210375148A1/en,https://patentimages.storage.googleapis.com/ba/de/74/cf3a07e9ac1c3c/US20210375148A1-20211202-D00000.png
EP-3945548-A1,Method for classifying semiconductor wafers ,ASML Netherlands B.V.,"Dimitra GKOROU, Vahid BASTANI, Reza SAHRAEIAN, Cyrus Emil TABERY",2020-07-30,2020-07-30,2022-02-02,,https://patents.google.com/patent/EP3945548A1/en,https://patentimages.storage.googleapis.com/90/08/66/5b89c4707e35f1/imgf0001.png
US-2022366233-A1,Systems and methods for generating dynamic conversational responses using deep conditional learning ,"Capital One Services, Llc","Minh Le, Rui Zhang, Jonathan Gross",2021-05-11,2021-05-11,2022-11-17,,https://patents.google.com/patent/US20220366233A1/en,https://patentimages.storage.googleapis.com/d3/c5/5c/000066f3c7e362/US20220366233A1-20221117-D00000.png
US-2022366269-A1,Interactive feature engineering in automatic machine learning with domain knowledge ,International Business Machines Corporation,"Dakuo Wang, Udayan Khurana, Daniel Karl I. Weidele, Arunima Chaudhary, Carolina Maria Spina, Abel Valente, Chuang Gan, Horst Cornelius Samulowitz, Lisa Amini",2021-05-11,2021-05-11,2022-11-17,,https://patents.google.com/patent/US20220366269A1/en,https://patentimages.storage.googleapis.com/82/b2/d1/8733c394ba142b/US20220366269A1-20221117-D00000.png
US-2022358151-A1,Resource-Efficient Identification of Relevant Topics based on Aggregated Named-Entity Recognition Information ,"Microsoft Technology Licensing, Llc","Homa BARADARAN HASHEMI, Wenjin Xu, Hui Li",2021-05-10,2021-05-10,2022-11-10,,https://patents.google.com/patent/US20220358151A1/en,https://patentimages.storage.googleapis.com/63/bd/78/dc3e772b06d1ee/US20220358151A1-20221110-D00000.png
US-2022358432-A1,Identification of features for prediction of missing attribute values ,Sap Se,"Francesco ALDA, Amrit RAJ, Sergey Smirnov, Evgeny ARNAUTOV",2021-05-10,2021-05-10,2022-11-10,,https://patents.google.com/patent/US20220358432A1/en,https://patentimages.storage.googleapis.com/2f/28/f5/bdc60d8001fbd0/US20220358432A1-20221110-D00000.png
US-2022358400-A1,Probing Model Signal Awareness ,International Business Machines Corporation,"Yunhui Zheng, Sahil Suneja, Yufan Zhuang, Alessandro Morari, Jim Alain Laredo",2021-05-10,2021-05-10,2022-11-10,,https://patents.google.com/patent/US20220358400A1/en,https://patentimages.storage.googleapis.com/61/70/88/eb4b5c38fa7d4b/US20220358400A1-20221110-D00000.png
US-2022036008-A1,Method and System for Generating Geological Lithostratigraphic Analogues using Theory-Guided Machine Learning from Unstructured Text ,GeoScienceWorld,Paul Hugh Cleverley,2020-07-31,2020-07-31,2022-02-03,,https://patents.google.com/patent/US20220036008A1/en,https://patentimages.storage.googleapis.com/88/a2/a5/6794cf6504f964/US20220036008A1-20220203-D00000.png
US-2022358910-A1,Scalable entities and patterns mining pipeline to improve automatic speech recognition ,"Microsoft Technology Licensing, Llc","Ankur Gupta, Satarupa Guha, Rupeshkumar Rasiklal MEHTA, Issac John ALPHONSO, Anastasios Anastasakos, Shuangyu Chang",2021-05-06,2021-05-06,2022-11-10,,https://patents.google.com/patent/US20220358910A1/en,https://patentimages.storage.googleapis.com/d6/41/c5/e62ebfc5715a02/US20220358910A1-20221110-D00000.png
US-2022036247-A1,System and Method for Ensemble Expert Diversification ,Oath Inc.,"Gal LALOUCHE, Ran Wolff",2020-07-31,2020-07-31,2022-02-03,,https://patents.google.com/patent/US20220036247A1/en,https://patentimages.storage.googleapis.com/29/2d/45/414dbc800d1a5f/US20220036247A1-20220203-D00000.png
US-2022358397-A1,Moving decision boundaries in machine learning models ,International Business Machines Corporation,"Oznur ALKAN, Elizabeth Daly, Rahul Nair, Massimiliano MATTETTI, Dennis Wei, Karthikeyan Natesan Ramamurthy",2021-05-05,2021-05-05,2022-11-10,,https://patents.google.com/patent/US20220358397A1/en,https://patentimages.storage.googleapis.com/dd/f3/6f/d7e18d9d49886d/US20220358397A1-20221110-D00000.png
US-2022374702-A1,Methods and systems for predicting behavior of distributed applications ,"Vmware, Inc.","Nicholas Kushmerick, Ilia Pantechev, Nikhil Khani",2021-05-05,2021-05-05,2022-11-24,,https://patents.google.com/patent/US20220374702A1/en,https://patentimages.storage.googleapis.com/e6/4d/bc/b3ec9d51a2529e/US20220374702A1-20221124-D00000.png
US-2022035867-A1,Methods and systems for search query language identification ,Adobe Inc.,"Ritiz TAMBI, Ajinkya Kale, Tracy Holloway King",2020-07-31,2020-07-31,2022-02-03,,https://patents.google.com/patent/US20220035867A1/en,https://patentimages.storage.googleapis.com/c2/4e/bb/5b8381fc6927b5/US20220035867A1-20220203-D00000.png
US-2022351056-A1,Artificial intelligence based materials discovery building from documents and recommendations ,International Business Machines Corporation,"Maira G. de Bayser, Geeth Ranmal De Mel, Mathias B. Steiner, Mohab Elkaref, Ronaldo Giro, Bruce Gordon Elmegreen, Christopher R. Gibson, David Boaz, David S. Braines, Dean Clarke, Dmitry Zubarev, Flaviu Cipcigan, Kristin Schmidt, Lori French, Stacey Gifford",2021-04-30,2021-04-30,2022-11-03,,https://patents.google.com/patent/US20220351056A1/en,https://patentimages.storage.googleapis.com/a3/4f/a4/7edc4c82ab46f3/US20220351056A1-20221103-D00000.png
US-2022351054-A1,Systems and methods for generating customer journeys for an application based on process management rules ,Verizon Patent And Licensing Inc.,"Senthilnathan Subramanian, Ramasubramanian RAJAKUMAR, Sivaramchandhar VENKATACHALAPATHY, Sunanda V. ASAM",2021-04-29,2021-04-29,2022-11-03,,https://patents.google.com/patent/US20220351054A1/en,https://patentimages.storage.googleapis.com/f1/8a/d4/65b4ff053dbfbf/US20220351054A1-20221103-D00000.png
US-2022351096-A1,System for Providing Professional Consulting Services ,Cognitient Corp.,"Richard Cocchiara, Howard Fields, Richard Iler",2021-04-29,2021-04-29,2022-11-03,,https://patents.google.com/patent/US20220351096A1/en,https://patentimages.storage.googleapis.com/0e/8f/3d/9d344ff70a7b0e/US20220351096A1-20221103-D00000.png
US-2022262464-A1,Device and method for determining a property of a substance or a material ,Robert Bosch Gmbh,"Dominic Lingenfelser, Elisabeth Lotter",2019-08-19,2020-08-14,2022-08-18,,https://patents.google.com/patent/US20220262464A1/en,https://patentimages.storage.googleapis.com/94/ec/58/fbd8f5d9556fe0/US20220262464A1-20220818-D00000.png
