id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-10713384-B2,Methods and apparatus for transforming and statistically modeling relational databases to synthesize privacy-protected anonymized data ,"Massachusetts Institute Of Technology, Accenture Global Solutions Limited","Kalyan Kumar VEERAMACHANENI, Neha PATKI, Kishore Prabhakar Durg, Jeffrey Steven WILKINSON, Sunder RANGANATHAN NOCHILUR",2016-12-09,2017-12-08,2020-07-14,2020-07-14,https://patents.google.com/patent/US10713384B2/en,https://patentimages.storage.googleapis.com/8c/c4/36/d578e4140c8ee6/US10713384-20200714-D00000.png
US-10346258-B2,Intelligent backup system ,"Cisco Technology, Inc.","Yaron Sella, Yigal Reiss, Len Sundy, Yair Mirsky",2016-07-25,2016-07-25,2019-07-09,2019-07-09,https://patents.google.com/patent/US10346258B2/en,https://patentimages.storage.googleapis.com/61/0e/60/bc07624c277218/US10346258-20190709-D00000.png
US-11308392-B2,Fixed-point training method for deep neural networks based on static fixed-point conversion scheme ,Xilinx Technology Beijing Limited,"Xin Li, Tong MENG, Song Han",2017-07-28,2017-09-01,2022-04-19,2022-04-19,https://patents.google.com/patent/US11308392B2/en,https://patentimages.storage.googleapis.com/a0/32/61/d4c2527969b944/US11308392-20220419-D00000.png
US-10416617-B2,Injection molding system for the calculation of optimum operating conditions and machine learning therefor ,Fanuc Corporation,"Wataru Shiraishi, Kazuhiro Yamamoto",2015-07-28,2016-07-28,2019-09-17,2019-09-17,https://patents.google.com/patent/US10416617B2/en,https://patentimages.storage.googleapis.com/15/d6/7a/31e9eb6569e370/US10416617-20190917-D00000.png
US-10055275-B2,Apparatus and method of leveraging semi-supervised machine learning principals to perform root cause analysis and derivation for remediation of issues in a computer environment ,Sios Technology Corporation,"Sergey A. Razin, Spencer Hall Robinson, Tracy L. Marlatt, Yokuki To",2015-07-14,2016-07-14,2018-08-21,2018-08-21,https://patents.google.com/patent/US10055275B2/en,https://patentimages.storage.googleapis.com/53/ad/54/d2caab474f96de/US10055275-20180821-D00000.png
US-10679260-B2,Cross-device message touchpoint attribution ,"Visual Iq, Inc.","Anto Chittilappilly, Parameshvyas Laxminarayan, Payman Sadegh, Philip Gross",2016-04-19,2017-04-18,2020-06-09,2020-06-09,https://patents.google.com/patent/US10679260B2/en,https://patentimages.storage.googleapis.com/ad/de/15/66d52b3aa4000f/US10679260-20200609-D00000.png
US-10018993-B2,Transformation of industrial data into useful cloud information ,"Rockwell Automation Technologies, Inc.","Douglas C. Lawson, Douglas J. Reichard, Joseph A. Harkulich, Rainer Hessmer, Sujeet Chand, David W. Farchmin",2002-06-04,2016-07-11,2018-07-10,2018-07-10,https://patents.google.com/patent/US10018993B2/en,https://patentimages.storage.googleapis.com/85/ac/2f/1c0e15e7b03aee/US10018993-20180710-D00000.png
US-10332019-B2,Ranking nearby destinations based on visit likelihoods and predicting future visits to places from location history ,Google Llc,"Guang Yang, Tushar Udeshi, Andrew Kirmse, Emil Praun, Pablo Bellver, Keir Banks Mierle",2012-06-22,2016-07-11,2019-06-25,2019-06-25,https://patents.google.com/patent/US10332019B2/en,https://patentimages.storage.googleapis.com/42/15/5b/573f678edbb856/US10332019-20190625-D00000.png
US-10872274-B2,Character recognition method and device ,Alibaba Group Holding Limited,"Xudong Mao, Xing Shi, Wei Chu, Mengli Cheng, Wenmeng Zhou",2016-03-29,2018-09-27,2020-12-22,2020-12-22,https://patents.google.com/patent/US10872274B2/en,https://patentimages.storage.googleapis.com/b2/04/57/12bee3caacd30a/US10872274-20201222-D00000.png
US-10671355-B2,Code completion with machine learning ,"Microsoft Technology Licensing, Llc.","Jorge Banuelos, Shengyu Fu, Roshanak Zilouchian Moghaddam, Neelakantan Sundaresan, Siyu Yang, Ying Zhao",2018-01-21,2018-03-29,2020-06-02,2020-06-02,https://patents.google.com/patent/US10671355B2/en,https://patentimages.storage.googleapis.com/92/18/a7/a562679e67f2e4/US10671355-20200602-D00000.png
US-10198698-B2,Machine learning auto completion of fields ,"Servicenow, Inc.",Baskar Jayaraman,2017-05-04,2018-03-29,2019-02-05,2019-02-05,https://patents.google.com/patent/US10198698B2/en,https://patentimages.storage.googleapis.com/07/4a/97/932338e0ba19a0/US10198698-20190205-D00000.png
US-11049012-B2,Explaining machine learning models by tracked behavioral latent features ,Fair Isaac Corporation,"Scott Michael Zoldi, Chahm An",2017-11-21,2017-11-21,2021-06-29,2021-06-29,https://patents.google.com/patent/US11049012B2/en,https://patentimages.storage.googleapis.com/c0/36/87/519edc7688f91c/US11049012-20210629-D00000.png
US-10467541-B2,Method and system for improving content searching in a question and answer customer support system by using a crowd-machine learning hybrid predictive model ,Intuit Inc.,"Igor A. Podgorny, Benjamin Indyk, Matthew Cannon, Jonathan Guidry, Irene F. Ma",2016-07-27,2016-07-27,2019-11-05,2019-11-05,https://patents.google.com/patent/US10467541B2/en,https://patentimages.storage.googleapis.com/cc/83/84/83c3212d59891d/US10467541-20191105-D00000.png
US-10614381-B2,Personalizing user experiences with electronic content based on user representations learned from application usage data ,Adobe Inc.,"Matthew Hoffman, Longqi Yang, Hailin Jin, Chen Fang",2016-12-16,2016-12-16,2020-04-07,2020-04-07,https://patents.google.com/patent/US10614381B2/en,https://patentimages.storage.googleapis.com/43/03/ec/a5f6ebdcd2a063/US10614381-20200407-D00000.png
US-9569729-B1,Analytical system and method for assessing certain characteristics of organizations ,"Chenope, Inc.","Richard Oehrle, Steven Lee Roberts, Elizabeth B Charnock, Katya Saint-Amand, Laurent Jean-Marc Guillaume Dupont",2016-07-20,2016-07-20,2017-02-14,2017-02-14,https://patents.google.com/patent/US9569729B1/en,https://patentimages.storage.googleapis.com/b4/43/f1/d68e95c961e988/US09569729-20170214-D00000.png
US-11087227-B2,Anomaly detection in spatial and temporal memory system ,"Numenta, Inc.","Jeffrey C. Hawkins, Rahul Agarwal",2012-09-05,2016-07-14,2021-08-10,2021-08-10,https://patents.google.com/patent/US11087227B2/en,https://patentimages.storage.googleapis.com/eb/95/d9/2e440744757ed4/US11087227-20210810-D00000.png
US-11386325-B1,Ensemble neural network state machine for detecting distractions ,Samsara Inc.,"Sharan Srinivasan, Brian TUAN, John Bicket, Jing Wang, Muhammad Ali Akhtar, Abner Ayala Acevedo, Bruce Kellerman, Vincent Shieh",2021-11-12,2021-11-12,2022-07-12,2022-07-12,https://patents.google.com/patent/US11386325B1/en,https://patentimages.storage.googleapis.com/32/93/df/18b3ac06357fb9/US11386325-20220712-D00000.png
US-10195992-B2,Obstacle detection systems and methods ,"Ford Global Technologies, Llc","Marcos Paul Gerardo Castro, Dongran Liu, Sneha Kadetotad, Jinesh J Jain",2017-04-03,2017-04-03,2019-02-05,2019-02-05,https://patents.google.com/patent/US10195992B2/en,https://patentimages.storage.googleapis.com/3d/0c/45/6dde9b78032757/US10195992-20190205-D00000.png
US-11281969-B1,Artificial intelligence system combining state space models and neural networks for time series forecasting ,"Amazon Technologies, Inc.","Syama Rangapuram, Jan Alexander Gasthaus, Tim Januschowski, Matthias Seeger, Lorenzo Stella",2018-08-29,2018-08-29,2022-03-22,2022-03-22,https://patents.google.com/patent/US11281969B1/en,https://patentimages.storage.googleapis.com/54/ff/69/d538b0fedc6a2e/US11281969-20220322-D00000.png
US-11520301-B2,Data interaction platforms utilizing dynamic relational awareness ,"DSi Digital, LLC",Anthony Mitchell Hughes,2018-12-03,2021-09-14,2022-12-06,2022-12-06,https://patents.google.com/patent/US11520301B2/en,https://patentimages.storage.googleapis.com/c6/8c/12/c224d08ab8b78a/US11520301-20221206-D00000.png
US-9710757-B2,Methods and systems for dynamically generating real-time recommendations ,Wisdo Ltd.,"Arik Gilon, Ido Jonathan Engel, Boaz Gaon, Arie Gofer",2015-07-22,2016-07-22,2017-07-18,2017-07-18,https://patents.google.com/patent/US9710757B2/en,https://patentimages.storage.googleapis.com/21/df/28/53632139de368f/US09710757-20170718-D00000.png
US-10728271-B2,Bayesian tree aggregation in decision forests to increase detection of rare malware ,"Cisco Technology, Inc.","Jan Brabec, Lukas Machlica",2017-07-13,2019-06-11,2020-07-28,2020-07-28,https://patents.google.com/patent/US10728271B2/en,https://patentimages.storage.googleapis.com/ac/6f/17/a81abdd02d132d/US10728271-20200728-D00000.png
US-11281203-B2,Method for detecting anomalies in a water distribution system ,Suez Groupe,"Guillaume CUSSONNEAU, Pierre-Antoine JARRIGE, Abel DEMBELE, Francis CAMPAN",2015-06-29,2016-06-29,2022-03-22,2022-03-22,https://patents.google.com/patent/US11281203B2/en,https://patentimages.storage.googleapis.com/ce/2d/3b/3330ff3e57cec8/US11281203-20220322-D00000.png
US-10762427-B2,Connectionist temporal classification using segmented labeled sequence data ,Synaptics Incorporated,"Saeed Mosayyebpour Kaskari, Trausti Thormundsson, Francesco Nesta",2017-03-01,2018-03-01,2020-09-01,2020-09-01,https://patents.google.com/patent/US10762427B2/en,https://patentimages.storage.googleapis.com/45/b1/06/9abdaab692ffdf/US10762427-20200901-D00000.png
US-10539996-B2,WiFi memory power minimization ,Qualcomm Incorporated,"Sandip Homchaudhuri, Douglas Dahlby, Murali Krishna, Harinder Singh, Ravi Konda, BalaSubrahmanyam CHINTAMNEEDI",2016-11-28,2017-10-31,2020-01-21,2020-01-21,https://patents.google.com/patent/US10539996B2/en,https://patentimages.storage.googleapis.com/62/4c/81/ca63a0ab497eec/US10539996-20200121-D00000.png
US-10453200-B2,Automated segmentation using deep learned priors ,General Electric Company,"Suvadip MUKHERJEE, Roshni Bhagalia, Xiaojie Huang",2016-11-02,2016-12-02,2019-10-22,2019-10-22,https://patents.google.com/patent/US10453200B2/en,https://patentimages.storage.googleapis.com/c0/1d/db/258e85421b3c3f/US10453200-20191022-D00000.png
US-9563852-B1,"Pest occurrence risk assessment and prediction in neighboring fields, crops and soils using crowd-sourced occurrence data ","Iteris, Inc.","Lori J. Wiles, Dustin C. Balsley",2016-06-21,2016-06-21,2017-02-07,2017-02-07,https://patents.google.com/patent/US9563852B1/en,https://patentimages.storage.googleapis.com/a7/0b/d9/d971f2ee89dff6/US09563852-20170207-D00000.png
US-9984147-B2,System and method for probabilistic relational clustering ,The Research Foundation For The State University Of New York,"Bo Long, Zhongfei Mark Zhang",2008-08-08,2016-06-17,2018-05-29,2018-05-29,https://patents.google.com/patent/US9984147B2/en,https://patentimages.storage.googleapis.com/a6/67/bd/8c977b449e8ef9/US09984147-20180529-D00000.png
US-10337753-B2,Adaptive modeling method and system for MPC-based building energy control ,Abb Ag,"Alex Brisette, Joseph Carr, Tao Cui",2016-12-23,2016-12-23,2019-07-02,2019-07-02,https://patents.google.com/patent/US10337753B2/en,https://patentimages.storage.googleapis.com/b5/87/09/781eba2c9b9789/US10337753-20190702-D00000.png
US-10614574-B2,Generating image segmentation data using a multi-branch neural network ,Adobe Inc.,Jianming Zhang,2017-10-16,2017-10-16,2020-04-07,2020-04-07,https://patents.google.com/patent/US10614574B2/en,https://patentimages.storage.googleapis.com/83/56/f3/4e6461dbac5246/US10614574-20200407-D00000.png
US-11017289-B2,Method and system for improving a policy for a stochastic control problem ,1Qb Information Technologies Inc.,"Daniel CRAWFORD, Pooya RONAGH, Anna LEVIT",2016-05-09,2017-05-09,2021-05-25,2021-05-25,https://patents.google.com/patent/US11017289B2/en,https://patentimages.storage.googleapis.com/2c/21/51/ad8cd3df26a4c4/US11017289-20210525-D00000.png
US-10611379-B2,Integrative cognition of driver behavior ,Toyota Jidosha Kabushiki Kaisha,"Oluwatobi Olabiyi, Veeraganesh Yalla, Eric Martinson",2016-08-16,2016-08-16,2020-04-07,2020-04-07,https://patents.google.com/patent/US10611379B2/en,https://patentimages.storage.googleapis.com/90/d6/ce/d2692c0dfac3e0/US10611379-20200407-D00000.png
US-10162358-B2,"Unmanned vehicle, method, apparatus and system for positioning unmanned vehicle ","Baidu Online Network Technology (Beijing) Co., Ltd.","Shiyu Song, Wenbo Li, Tianlei ZHANG",2016-05-24,2016-09-30,2018-12-25,2018-12-25,https://patents.google.com/patent/US10162358B2/en,https://patentimages.storage.googleapis.com/62/79/cb/0db2361b2f6b9f/US10162358-20181225-D00000.png
US-10817750-B2,Data inclusion in computer-based reasoning models ,Diveplane Corporation,"Christopher James Hazard, Christopher Fusting, Michael Resnick",2018-04-09,2019-04-05,2020-10-27,2020-10-27,https://patents.google.com/patent/US10817750B2/en,https://patentimages.storage.googleapis.com/8e/22/88/34f1412a8cd0d2/US10817750-20201027-D00000.png
US-11386336-B2,Machine learning classifier and prediction engine for artificial intelligence optimized prospect determination on win/loss classification ,The Dun And Bradstreet Corporation,"Alexander T. Schwarm, James Beveridge, Nalanda MATIA, Granger Huntress, Bradley White, Karolina KIERZKOWSKI, Nicholas Lizotte",2016-10-06,2017-10-04,2022-07-12,2022-07-12,https://patents.google.com/patent/US11386336B2/en,https://patentimages.storage.googleapis.com/9d/91/f9/82875a134ee419/US11386336-20220712-D00000.png
US-9635178-B2,Coordinating voice calls between representatives and customers to influence an outcome of the call ,"AffectLayer, Inc.","Roy Raanani, Russell Levy, Micha Yochanan Breakstone",2015-06-01,2016-05-31,2017-04-25,2017-04-25,https://patents.google.com/patent/US9635178B2/en,https://patentimages.storage.googleapis.com/d1/e0/12/31dedfb1424760/US09635178-20170425-D00000.png
US-10922567-B2,Cognitive state based vehicle manipulation using near-infrared image processing ,"Affectiva, Inc.","Abdelrahman N. Mahmoud, Rana el Kaliouby, Seyedmohammad Mavadati, Panu James Turcot",2010-06-07,2019-03-01,2021-02-16,2021-02-16,https://patents.google.com/patent/US10922567B2/en,https://patentimages.storage.googleapis.com/f0/2b/03/263d23f1c4395d/US10922567-20210216-D00000.png
US-10021134-B2,Methods and systems for phishing detection ,"Vade Secure Technology, Inc.",Sebastien GOUTAL,2014-11-17,2016-05-26,2018-07-10,2018-07-10,https://patents.google.com/patent/US10021134B2/en,https://patentimages.storage.googleapis.com/2e/71/90/176775638bcfaf/US10021134-20180710-D00000.png
US-11176188-B2,Visualization framework based on document representation learning ,Siemens Healthcare Gmbh,"Halid Ziya Yerebakan, Yoshihisa Shinagawa, Parmeet Singh Bhatia, Yiqiang Zhan",2017-01-11,2018-01-09,2021-11-16,2021-11-16,https://patents.google.com/patent/US11176188B2/en,https://patentimages.storage.googleapis.com/e0/96/0a/37de1470eb12d1/US11176188-20211116-D00000.png
US-9584465-B2,Optimizing messages to users of a social network using a prediction model that determines likelihood of user performing desired activity ,"Facebook, Inc.","Lex Arquette, David Y. Chen, Emily B. Grewal, Denise Moreno, Florin Ratiu, Yanxin Shi, Kiranjit Singh Sidhu, Ching-Chih Weng, Huan Yang",2012-05-31,2016-05-24,2017-02-28,2017-02-28,https://patents.google.com/patent/US9584465B2/en,https://patentimages.storage.googleapis.com/86/51/37/cd96ea688f2a72/US09584465-20170228-D00000.png
US-10606846-B2,Systems and methods for human inspired simple question answering (HISQA) ,Baidu Usa Llc,"Lei Li, Zihang Dai, Wei Xu",2015-10-16,2016-05-23,2020-03-31,2020-03-31,https://patents.google.com/patent/US10606846B2/en,https://patentimages.storage.googleapis.com/4a/49/b4/1c87d7bfece360/US10606846-20200331-D00000.png
US-10572595-B2,Global normalized reader systems and methods ,Baidu Usa Llc,"Jonathan RAIMAN, John Miller",2017-04-13,2017-09-15,2020-02-25,2020-02-25,https://patents.google.com/patent/US10572595B2/en,https://patentimages.storage.googleapis.com/dd/9a/f9/9afac57d7d5943/US10572595-20200225-D00000.png
US-10366131-B2,Task completion ,"Microsoft Technology Licensing, Llc","Ryen W. White, Zijian Zheng, An Yan, Xiao Huang, Yu Wang",2012-11-19,2016-05-20,2019-07-30,2019-07-30,https://patents.google.com/patent/US10366131B2/en,https://patentimages.storage.googleapis.com/26/6e/cb/b030fa51b0accd/US10366131-20190730-D00000.png
US-2021034449-A1,Integrated model for failure diagnosis and prognosis ,Patrick W. Kalgren,Patrick W. Kalgren,2015-05-13,2020-08-20,2021-02-04,,https://patents.google.com/patent/US20210034449A1/en,https://patentimages.storage.googleapis.com/28/01/5e/97d27434443700/US20210034449A1-20210204-D00000.png
US-10607147-B2,Estimating a number of occupants in a region ,Arm Limited,"Yordan Petrov RAYKOV, Emre Özer, Ganesh Suryanarayan Dasika",2016-06-15,2016-06-15,2020-03-31,2020-03-31,https://patents.google.com/patent/US10607147B2/en,https://patentimages.storage.googleapis.com/7e/13/7d/be3d155eb90104/US10607147-20200331-D00000.png
